mcq_id,subject,topic_id,action,new_options,new_correct_idx,new_probability,v_reason
HIS_MOD2_Q017,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD2_Q019,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.795,OK
HIS_MOD2_Q021,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD2_Q026,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.795,OK
HIS_MOD3_Q001,History,HIS_MOD3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.795,OK
HIS_MOD3_Q002,History,HIS_MOD3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.795,OK
HIS_MOD3_Q004,History,HIS_MOD3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD3_Q005,History,HIS_MOD3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD3_Q012,History,HIS_MOD3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD3_Q014,History,HIS_MOD3,KEEP_FACTUAL,"['A society founded by Gopal Krishna Gokhale in 1905 to promote social service and moderate nationalism', 'A revolutionary organization established by Bal Gangadhar Tilak in 1916 for complete independence', 'An association formed by Dadabhai Naoroji in 1876 to represent Indian interests', 'A movement launched by Annie Besant in 1916 advocating for self-government']",0,0.795,FACTUAL_OK
HIS_MOD3_Q016,History,HIS_MOD3,KEEP_FACTUAL,"['A slogan popularized by Bal Gangadhar Tilak', 'A slogan used during the Non-Cooperation Movement', 'A phrase from the Lucknow Pact of 1916', 'A demand made during the Morley-Minto Reforms']",0,0.795,FACTUAL_OK
HIS_MOD3_Q024,History,HIS_MOD3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD4_Q002,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.835,OK
HIS_MOD4_Q003,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_MOD4_Q005,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.835,OK
HIS_MOD4_Q007,History,HIS_MOD4,KEEP_FACTUAL,"['A 1928 proposal by the Indian National Congress for Dominion Status', 'A 1929 Muslim League manifesto demanding separate electorates and federal safeguards', 'A 1930 British plan offering provincial autonomy under the Government of India Act', 'A 1942 wartime proposal for immediate transfer of power to Indian hands']",1,0.835,FACTUAL_OK
HIS_MOD4_Q008,History,HIS_MOD4,KEEP_FACTUAL,"['A British proposal in 1942 offering Dominion Status to India after World War II', 'A 1946 British plan for grouping Indian provinces into three sections', 'A 1930 conference where Gandhi represented Congress after the Gandhi-Irwin Pact', 'A 1928 report proposing Dominion Status for India with a unitary constitution']",0,0.835,FACTUAL_OK
HIS_MOD4_Q014,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_MOD4_Q016,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_MOD4_Q019,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_MOD4_Q021,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_MOD4_Q022,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_MOD4_Q024,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_MOD4_Q026,History,HIS_MOD4,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
POL_AMD_Q003,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_AMD_Q004,Polity,POL_AMD,KEEP_FACTUAL,"['The 106th Constitutional Amendment Act providing 33% reservation for women in Lok Sabha and state assemblies', 'The 108th Constitutional Amendment Bill that lapsed without becoming law', 'The 44th Constitutional Amendment Act that removed Right to Property from Fundamental Rights', 'The 101st Constitutional Amendment Act that introduced Goods and Services Tax (GST)']",0,0.863,FACTUAL_OK
POL_AMD_Q011,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_AMD_Q014,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_AMD_Q015,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.863,OK
POL_AMD_Q019,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_AMD_Q022,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.863,OK
POL_AMD_Q023,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_AMD_Q024,Polity,POL_AMD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.863,OK
POL_AMD_Q030,Polity,POL_AMD,KEEP_FACTUAL,"['Requires a simple majority in Parliament and ratification by at least half of the state legislatures', 'Requires a special majority in Parliament and ratification by at least half of the state legislatures', 'Requires a special majority in Parliament and ratification by two-thirds of the state legislatures', 'Requires an absolute majority in Parliament and ratification by at least half of the state legislatures']",1,0.863,FACTUAL_OK
POL_AMD_Q031,Polity,POL_AMD,KEEP_FACTUAL,"['The Fifth Schedule deals with administration of Scheduled Areas generally, while the Sixth Schedule provides for autonomous district councils in tribal areas of Assam, Meghalaya, Tripura, and Mizoram.', 'The Fifth Schedule applies to tribal areas in Assam, Meghalaya, Tripura, and Mizoram, while the Sixth Schedule deals with administration of Scheduled Areas generally.', 'The Fifth Schedule provides for autonomous district councils, while the Sixth Schedule deals with administration and control of Scheduled Areas and Scheduled Tribes.', 'Both schedules apply to all Scheduled Areas across India, but the Sixth Schedule has additional provisions for autonomous district councils.']",0,0.863,FACTUAL_OK
POL_CB_Q002,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_CB_Q003,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_CB_Q004,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_CB_Q005,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_CB_Q007,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_CB_Q010,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.89,OK
POL_CB_Q012,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.89,OK
POL_CB_Q013,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_CB_Q015,Polity,POL_CB,KEEP_FACTUAL,"['A constitutional body established by the 89th Amendment Act, 2003, which submits its annual report to the President of India', 'A statutory body established by the 102nd Amendment Act, 2018, which submits its annual report to the Parliament', 'A constitutional body established by the 65th Amendment Act, 1990, which submits its annual report to the Prime Minister', 'A statutory body established by the 86th Amendment Act, 2002, which submits its annual report to the Union Home Ministry']",0,0.89,FACTUAL_OK
POL_CB_Q017,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_CB_Q023,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_CB_Q025,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_CB_Q027,Polity,POL_CB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_DPSP_Q001,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.851,OK
POL_DPSP_Q002,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.851,OK
POL_DPSP_Q003,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.851,OK
POL_DPSP_Q005,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.851,OK
POL_DPSP_Q006,Polity,POL_DPSP,KEEP_FACTUAL,"['A constitutional principle used to balance Fundamental Rights and Directive Principles of State Policy', 'A legal doctrine that prioritizes Fundamental Rights over Directive Principles of State Policy', 'A judicial approach that gives supremacy to Directive Principles over Fundamental Rights', 'A constitutional amendment that added new Fundamental Duties in 2002']",0,0.851,FACTUAL_OK
POL_DPSP_Q007,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.851,OK
POL_DPSP_Q009,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.851,OK
POL_DPSP_Q013,Polity,POL_DPSP,KEEP_FACTUAL,"['A directive principle requiring the State to secure a common set of personal laws for all citizens throughout India', 'A fundamental right guaranteeing equal civil laws to all religious communities in India', 'A constitutional amendment introduced in 1976 to replace diverse personal laws with a single code', 'A judicial doctrine established by the Supreme Court to harmonize personal laws across states']",0,0.851,FACTUAL_OK
POL_DPSP_Q014,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.851,OK
POL_DPSP_Q017,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.851,OK
POL_DPSP_Q018,Polity,POL_DPSP,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.851,OK
POL_ELC_Q001,Polity,POL_ELC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.916,OK
POL_ELC_Q002,Polity,POL_ELC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.916,OK
POL_ELC_Q010,Polity,POL_ELC,KEEP_FACTUAL,"['A scheme allowing anonymous political donations through bearer instruments', 'A digital platform for transparent election funding managed by the Election Commission', 'A method of state funding for political parties based on their electoral performance', 'A mechanism for corporate social responsibility contributions to election campaigns']",0,0.916,FACTUAL_OK
POL_ELC_Q011,Polity,POL_ELC,KEEP_FACTUAL,"['A mechanism for anonymous corporate donations to political parties, upheld by the Supreme Court in 2024', 'A scheme introduced in 2018 to regulate individual donations to political parties through banking channels', ""An electoral funding mechanism struck down by the Supreme Court in 2024 for violating voters' right to information"", 'A provision under the Representation of the People Act, 1950 for transparent political funding']",2,0.916,FACTUAL_OK
POL_ELC_Q018,Polity,POL_ELC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.916,OK
POL_ELC_Q019,Polity,POL_ELC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.916,OK
POL_ELC_Q022,Polity,POL_ELC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.916,OK
POL_EMR_Q005,Polity,POL_EMR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.695,OK
POL_EMR_Q006,Polity,POL_EMR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.695,OK
POL_EMR_Q007,Polity,POL_EMR,KEEP_FACTUAL,"['A Supreme Court case that established judicial review of National Emergency under Article 352', ""A Supreme Court case that established judicial review of President's Rule imposition under Article 356"", ""A constitutional amendment that replaced 'internal disturbance' with 'armed rebellion' in Article 352"", ""A parliamentary act that reduced the approval period for President's Rule from two months to one month""]",1,0.695,FACTUAL_OK
POL_EMR_Q008,Polity,POL_EMR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.695,OK
POL_EMR_Q012,Polity,POL_EMR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.695,OK
POL_EMR_Q013,Polity,POL_EMR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.695,OK
POL_EMR_Q016,Polity,POL_EMR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.695,OK
POL_EMR_Q017,Polity,POL_EMR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.695,OK
POL_EX_Q004,Polity,POL_EX,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_EX_Q005,Polity,POL_EX,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_EX_Q007,Polity,POL_EX,KEEP_FACTUAL,"['A Cabinet Committee that recommends appointments to top bureaucratic posts', 'A Cabinet Committee that deals with defense, internal security, and foreign affairs', 'A Parliamentary Committee that oversees appointments to constitutional bodies', 'A constitutional body that directly appoints the Chairman of UPSC']",0,0.89,FACTUAL_OK
POL_EX_Q014,Polity,POL_EX,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_EX_Q015,Polity,POL_EX,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_EX_Q016,Polity,POL_EX,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_EX_Q019,Polity,POL_EX,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_EX_Q023,Polity,POL_EX,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_EX_Q031,Polity,POL_EX,KEEP_FACTUAL,"['For violation of the Constitution', 'For proven misbehavior or incapacity', 'For breach of parliamentary privilege', 'For failure to discharge constitutional duties']",0,0.89,FACTUAL_OK
POL_FED_Q006,Polity,POL_FED,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FED_Q008,Polity,POL_FED,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FED_Q009,Polity,POL_FED,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FED_Q014,Polity,POL_FED,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FED_Q015,Polity,POL_FED,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FED_Q017,Polity,POL_FED,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.863,OK
POL_FED_Q025,Polity,POL_FED,KEEP_FACTUAL,"['A commission that reviewed Centre-State relations in 2007', 'A commission that established the Inter-State Council in 1990', 'A constitutional body that allocates financial resources to states', 'A statutory authority that regulates inter-state water disputes']",0,0.863,FACTUAL_OK
POL_FED_Q026,Polity,POL_FED,KEEP_FACTUAL,"['A constitutional body that approves state budgets and coordinates fiscal policies', 'An extra-constitutional body that historically approved Five-Year Plans and included chief ministers', 'A statutory body under the Planning Commission Act that formulates annual economic surveys', 'A judicial tribunal that resolves inter-state water disputes under Article 262 of the Constitution']",1,0.863,FACTUAL_OK
POL_FED_Q032,Polity,POL_FED,KEEP_FACTUAL,"['Resolution passed by simple majority in Lok Sabha', 'Resolution passed by two-thirds majority in Rajya Sabha', 'Resolution passed by two-thirds majority in both Houses of Parliament', 'Resolution passed by simple majority in both Houses of Parliament']",1,0.863,FACTUAL_OK
POL_FR_Q001,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q002,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q004,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.863,OK
POL_FR_Q011,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q015,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q016,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.863,OK
POL_FR_Q018,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q019,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q020,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q022,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q023,Polity,POL_FR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.863,OK
POL_FR_Q024,Polity,POL_FR,KEEP_FACTUAL,"['A Supreme Court judgment that declared right to privacy as an absolute fundamental right', 'A Supreme Court judgment that declared right to privacy as part of right to life under Article 21', 'A High Court judgment that expanded the scope of Article 32 for privacy protection', 'A constitutional amendment that added right to privacy as a separate fundamental right']",1,0.863,FACTUAL_OK
POL_FR_Q025,Polity,POL_FR,KEEP_FACTUAL,"['A landmark judgment that established the basic structure doctrine of the Constitution', 'A case that declared Directive Principles of State Policy as superior to Fundamental Rights', 'A judgment that established harmony between Fundamental Rights and Directive Principles as part of the basic structure', 'A case that expanded the scope of Article 21 to include right to privacy']",2,0.863,FACTUAL_OK
POL_FR_Q026,Polity,POL_FR,KEEP_FACTUAL,"['A landmark judgment that expanded Article 21 to include procedural fairness and due process', 'A case that established Article 21 applies to private individuals as well as the state', 'A judgment that introduced the right to education under Article 21A', 'A case that distinguished between Article 32 and Article 226 writ jurisdictions']",0,0.863,FACTUAL_OK
POL_HIS_Q001,Polity,POL_HIS,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.832,OK
POL_HIS_Q003,Polity,POL_HIS,KEEP_FACTUAL,"['The Act that transferred powers from the East India Company to the British Crown', 'The Act that introduced dyarchy in provincial governments', 'The Act that established the first Governor-General of Bengal', 'The Act that provided for provincial autonomy and expanded electorates']",0,0.832,FACTUAL_OK
POL_HIS_Q006,Polity,POL_HIS,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.832,OK
POL_HIS_Q008,Polity,POL_HIS,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.832,OK
POL_HIS_Q010,Polity,POL_HIS,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.832,OK
POL_HIS_Q011,Polity,POL_HIS,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.832,OK
POL_HIS_Q015,Polity,POL_HIS,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.832,OK
POL_HIS_Q016,Polity,POL_HIS,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.832,OK
POL_JUD_Q002,Polity,POL_JUD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.906,OK
POL_JUD_Q005,Polity,POL_JUD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.906,OK
POL_JUD_Q017,Polity,POL_JUD,KEEP_FACTUAL,"[""A Supreme Court judgment clarifying that buildings used for renting/leasing services qualify as 'plant' for GST input tax credit eligibility"", 'A High Court ruling that denied GST input tax credit for commercial buildings used in service industries', 'A Supreme Court verdict that struck down Section 17(5)(d) of the CGST Act as unconstitutional', ""A High Court decision that expanded the definition of 'capital goods' under GST to include all commercial properties""]",0,0.906,FACTUAL_OK
POL_JUD_Q023,Polity,POL_JUD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.906,OK
POL_JUD_Q024,Polity,POL_JUD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.906,OK
POL_JUD_Q028,Polity,POL_JUD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.906,OK
POL_JUD_Q029,Polity,POL_JUD,KEEP_FACTUAL,"['the oldest tribunal in India, established in 1941', 'a constitutional tribunal established under Article 323A', 'a tribunal for public service disputes established in 1950', 'the first tribunal established after the 42nd Constitutional Amendment']",0,0.906,FACTUAL_OK
POL_LOC_Q002,Polity,POL_LOC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
POL_LOC_Q005,Polity,POL_LOC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
POL_LOC_Q008,Polity,POL_LOC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.877,OK
POL_LOC_Q009,Polity,POL_LOC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.877,OK
POL_LOC_Q010,Polity,POL_LOC,KEEP_FACTUAL,"['a digital initiative by the Ministry of Panchayati Raj to strengthen governance in Panchayats', 'a portal managed by State Election Commissions for conducting local body elections', 'a constitutional body established under Article 243K to oversee Panchayat finances', 'a scheme under the 74th Amendment to digitize municipal corporation services']",0,0.877,FACTUAL_OK
POL_LOC_Q011,Polity,POL_LOC,KEEP_FACTUAL,"['A constitutional body that recommends distribution of taxes between State and Local Bodies', 'A statutory body that allocates funds between Centre and States', 'An executive committee that implements rural development schemes', 'A judicial tribunal that resolves disputes between Panchayats and Municipalities']",0,0.877,FACTUAL_OK
POL_LOC_Q017,Polity,POL_LOC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.877,OK
POL_LOC_Q020,Polity,POL_LOC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
POL_LOC_Q021,Polity,POL_LOC,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
POL_PARL_Q002,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.927,OK
POL_PARL_Q003,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.927,OK
POL_PARL_Q007,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q015,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q016,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q017,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.927,OK
POL_PARL_Q021,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q022,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q024,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q025,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q026,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PARL_Q030,Polity,POL_PARL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.927,OK
POL_PRE_Q003,Polity,POL_PRE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.923,OK
POL_PRE_Q006,Polity,POL_PRE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.923,OK
POL_PRE_Q007,Polity,POL_PRE,KEEP_FACTUAL,"['Added by the 44th Amendment Act, 1978', 'Added by the 42nd Amendment Act, 1976', 'Part of the original Preamble adopted in 1949', 'Added by the 73rd Amendment Act, 1992']",1,0.923,FACTUAL_OK
POL_PRE_Q008,Polity,POL_PRE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.923,OK
POL_PRE_Q015,Polity,POL_PRE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.923,OK
POL_PRE_Q017,Polity,POL_PRE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.923,OK
POL_SB_Q001,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.885,OK
POL_SB_Q003,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.885,OK
POL_SB_Q006,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.885,OK
POL_SB_Q009,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.885,OK
POL_SB_Q010,Polity,POL_SB,KEEP_FACTUAL,"['a statutory body established in 1964 to investigate corruption cases', 'an advisory body on vigilance matters that became statutory in 2003', 'a constitutional body that oversees human rights violations', 'a regulatory body for banking and capital markets established in 1991']",1,0.885,FACTUAL_OK
POL_SB_Q012,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.885,OK
POL_SB_Q018,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.885,OK
POL_SB_Q021,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.885,OK
POL_SB_Q024,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.885,OK
POL_SB_Q026,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.885,OK
POL_SB_Q027,Polity,POL_SB,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.885,OK
POL_SB_Q028,Polity,POL_SB,KEEP_FACTUAL,"['a statutory body that allocates funds to states for development projects', 'an executive body that recommends policies but does not allocate funds', 'a constitutional body that replaced the Planning Commission in 2014', 'a regulatory authority that oversees state government expenditures']",1,0.885,FACTUAL_OK
POL_STATE_Q001,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_STATE_Q002,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.89,OK
POL_STATE_Q005,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_STATE_Q009,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_STATE_Q011,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_STATE_Q012,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.89,OK
POL_STATE_Q014,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_STATE_Q015,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
POL_STATE_Q017,Polity,POL_STATE,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.89,OK
ST_AGR_Q003,Science & Tech,ST_AGR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
ST_AGR_Q006,Science & Tech,ST_AGR,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.877,OK
